v,u,w,p
83.639,-32.7807,5.36011,-9262.87
83.6048,-32.7703,5.36227,-9261.92
83.5708,-32.7593,5.36416,-9260.74
83.5372,-32.7491,5.36672,-9259.97
83.504,-32.739,5.36868,-9259.19
83.4716,-32.7293,5.37046,-9258.66
83.4401,-32.7206,5.37262,-9258.38
83.4095,-32.7123,5.37401,-9256.75
83.38,-32.705,5.37569,-9254.59
83.3515,-32.6974,5.37697,-9253.35
83.3241,-32.6907,5.37828,-9251.53
83.2976,-32.6832,5.37931,-9248.98
83.2718,-32.6767,5.38012,-9246.38
83.2467,-32.6695,5.38055,-9244.79
83.2221,-32.6632,5.38099,-9243.37
83.1979,-32.6563,5.38146,-9241.24
83.1738,-32.6498,5.38139,-9239.85
83.1498,-32.6458,5.38145,-9238.75
83.1257,-32.6409,5.38056,-9237.9
83.1017,-32.638,5.38079,-9237.57
83.0798,-32.6347,5.38082,-9237.33
83.0654,-32.632,5.37989,-9235.11
83.051,-32.6293,5.38008,-9233.95
83.0367,-32.6261,5.38003,-9231.21
83.0225,-32.6232,5.38126,-9230.33
83.0082,-32.6182,5.38211,-9227.28
82.9942,-32.6125,5.38485,-9224.66
82.9803,-32.6072,5.38716,-9224.46
82.9668,-32.6019,5.3914,-9222.01
82.9539,-32.5954,5.39406,-9220.15
82.9414,-32.5956,5.39948,-9219.5
82.9293,-32.5966,5.405,-9218.36
82.9177,-32.5986,5.41066,-9216.93
82.9065,-32.6011,5.4165,-9214.27
82.8959,-32.6035,5.4237,-9213.21
82.8858,-32.6063,5.43106,-9211.53
82.8762,-32.6093,5.43946,-9210.29
82.8672,-32.612,5.44677,-9206.35
82.8587,-32.615,5.45612,-9205.2
82.8507,-32.6153,5.4639,-9201.81
82.8431,-32.6156,5.47224,-9198.96
82.8358,-32.6156,5.48195,-9196.28
82.8287,-32.6165,5.48985,-9194.3
82.8217,-32.6173,5.49818,-9194.2
82.815,-32.6178,5.50713,-9194.12
82.8084,-32.6197,5.51538,-9192.72
82.802,-32.623,5.52345,-9192.17
82.7958,-32.6265,5.53134,-9189.79
82.7897,-32.63,5.54026,-9188.77
82.7839,-32.633,5.54822,-9187.94
82.7781,-32.6359,5.55623,-9185.7
82.7725,-32.6391,5.5656,-9183.73
82.7671,-32.6438,5.57339,-9182.59
82.762,-32.6479,5.58207,-9181.01
82.7573,-32.6522,5.59122,-9179.75
82.753,-32.655,5.59913,-9176.82
82.7491,-32.6577,5.60791,-9173.78
82.7458,-32.6587,5.61645,-9170.44
82.7428,-32.6595,5.62382,-9167.9
82.7402,-32.6599,5.63141,-9166.11
82.7381,-32.6612,5.63871,-9165.15
82.7364,-32.6624,5.64566,-9165.24
82.735,-32.6641,5.6515,-9164.46
82.734,-32.667,5.65761,-9162.81
82.7333,-32.6711,5.66343,-9160.89
82.7326,-32.6748,5.66876,-9159.88
82.7318,-32.679,5.67462,-9158.95
82.7308,-32.6843,5.68216,-9158.44
82.7294,-32.6903,5.69823,-9158.6
82.7276,-32.6983,5.71511,-9158.28
82.7254,-32.7071,5.73236,-9158.26
82.7228,-32.7172,5.74969,-9156.88
82.7197,-32.7272,5.7672,-9155.07
82.7161,-32.7371,5.78479,-9153.35
82.7121,-32.7467,5.80275,-9152.03
82.7076,-32.7551,5.82087,-9149.89
82.7028,-32.7625,5.83852,-9148.35
82.6976,-32.7715,5.85694,-9148.1
82.6922,-32.7802,5.87409,-9148.2
82.6868,-32.7905,5.89207,-9148.3
82.6816,-32.8009,5.90955,-9147.94
82.6766,-32.8123,5.92674,-9148.21
82.6719,-32.8238,5.94398,-9147.31
82.6676,-32.836,5.96087,-9146.94
82.6637,-32.8491,5.97778,-9145.62
82.6601,-32.8618,5.99377,-9145.54
82.6569,-32.8742,6.00897,-9145.36
82.6539,-32.888,6.02428,-9144.6
82.6512,-32.902,6.03884,-9144.36
82.6485,-32.9173,6.05255,-9143.56
82.646,-32.9351,6.06512,-9143.49
82.6436,-32.9535,6.07759,-9143.46
82.6412,-32.9718,6.08891,-9143.18
82.6387,-32.9899,6.10011,-9142.23
82.6362,-33.0067,6.11001,-9139.57
82.6334,-33.024,6.11945,-9138.75
82.6304,-33.0415,6.12867,-9138.12
82.6274,-33.0595,6.13814,-9140.13
82.6243,-33.077,6.14598,-9140.72
82.6215,-33.094,6.15406,-9143.02
82.6193,-33.1111,6.16229,-9144.14
82.6177,-33.1284,6.17088,-9144.46
82.6171,-33.1443,6.17924,-9144.36
82.6176,-33.1595,6.18818,-9145.5
82.6194,-33.1731,6.19784,-9148.39
82.6224,-33.1851,6.20736,-9149.63
82.6269,-33.197,6.22521,-9150.6
82.633,-33.2088,6.24969,-9151.43
82.6406,-33.2222,6.27467,-9152.73
82.6497,-33.2342,6.30006,-9154.57
82.6602,-33.2456,6.32508,-9154.42
82.6719,-33.2529,6.34818,-9152.79
82.6845,-33.2588,6.37167,-9151.46
82.6977,-33.2631,6.39434,-9150.5
82.7111,-33.2643,6.41393,-9150.27
82.7245,-33.2667,6.43439,-9150.8
82.7377,-33.2699,6.4543,-9153.35
82.7505,-33.2724,6.47071,-9157.25
82.7625,-33.2768,6.48838,-9159.38
82.7737,-33.2826,6.50289,-9160.31
82.7842,-33.2906,6.51893,-9159.96
82.7938,-33.3002,6.53496,-9161.68
82.8032,-33.3113,6.54825,-9164.6
82.8123,-33.325,6.56217,-9166.21
82.8218,-33.3403,6.57404,-9166.94
82.8315,-33.3558,6.5837,-9167.25
82.8418,-33.3718,6.59457,-9165.38
82.8524,-33.3847,6.60261,-9161.45
82.8633,-33.3968,6.61118,-9159.03
82.8745,-33.4078,6.61767,-9156.37
82.8864,-33.421,6.62357,-9157.11
82.9003,-33.4322,6.62796,-9160.62
82.9149,-33.4463,6.63481,-9162.55
82.9302,-33.4594,6.63791,-9164.05
82.9466,-33.4766,6.64339,-9163.46
82.9641,-33.4949,6.64583,-9162.57
82.9828,-33.5113,6.65077,-9163.06
83.0027,-33.5276,6.65715,-9163.88
83.0237,-33.5392,6.66338,-9161.46
83.0456,-33.5503,6.66886,-9157.59
83.0682,-33.5608,6.6765,-9157.67
83.0914,-33.5718,6.68445,-9155.36
83.1151,-33.5834,6.69419,-9156.9
83.1393,-33.5946,6.70188,-9158.02
83.164,-33.6078,6.70938,-9160.49
83.1893,-33.6199,6.71677,-9158.55
83.2149,-33.6349,6.7257,-9156.45
83.241,-33.646,6.73275,-9152.49
83.2672,-33.6554,6.74111,-9151.66
83.2931,-33.6617,6.74814,-9148.79
83.3187,-33.6688,6.75508,-9146.01
83.3442,-33.6764,6.76317,-9146.63
83.3695,-33.683,6.76895,-9147.25
83.3948,-33.6899,6.77505,-9147.76
83.42,-33.6975,6.78201,-9145.8
83.4453,-33.704,6.78611,-9143.21
83.4705,-33.7112,6.79043,-9141.13
83.4954,-33.7169,6.796,-9139.75
83.5199,-33.72,6.79866,-9138.77
83.5437,-33.724,6.80098,-9137.71
83.567,-33.7277,6.80367,-9137.42
83.59,-33.7298,6.80553,-9137.39
83.6126,-33.7328,6.80821,-9136.11
83.6348,-33.7353,6.80947,-9135.24
83.6567,-33.7376,6.80953,-9135.17
83.6783,-33.7397,6.81022,-9134.06
83.6997,-33.7368,6.80951,-9132.85
83.7208,-33.7328,6.8098,-9129.67
83.7418,-33.7265,6.8075,-9127.21
83.7625,-33.7193,6.8076,-9125.21
83.783,-33.7117,6.80844,-9123.65
83.8033,-33.7033,6.81784,-9125.3
83.8237,-33.6932,6.8262,-9127.78
83.8441,-33.6835,6.83558,-9128.28
83.8645,-33.6763,6.84493,-9126.06
83.8853,-33.672,6.85276,-9126.84
83.9064,-33.6651,6.86194,-9128.55
83.9276,-33.6593,6.87073,-9129.67
83.9489,-33.6545,6.87855,-9128.31
83.9704,-33.6501,6.88625,-9127.6
83.9919,-33.649,6.89254,-9126.17
84.0161,-33.6451,6.8972,-9124.71
84.0407,-33.6409,6.90272,-9124.04
84.0646,-33.6358,6.90743,-9121.62
84.0877,-33.6325,6.91073,-9118.15
84.11,-33.632,6.91522,-9119.38
84.1315,-33.6322,6.91904,-9120.73
84.1521,-33.6316,6.92101,-9123.6
84.172,-33.6356,6.92435,-9124.25
84.1913,-33.6436,6.92601,-9124.16
84.2097,-33.6533,6.92611,-9125.97
84.2273,-33.667,6.92692,-9128.57
84.2445,-33.6826,6.92401,-9129.75
84.2617,-33.6961,6.92208,-9129.77
84.2794,-33.7109,6.91837,-9129.99
84.2978,-33.7217,6.91209,-9128.15
84.3167,-33.7331,6.90799,-9124.59
84.3362,-33.7436,6.90018,-9125.81
84.356,-33.7526,6.8931,-9125.32
84.3764,-33.7611,6.88455,-9130.89
84.3976,-33.7685,6.87676,-9132.24
84.4193,-33.7795,6.86816,-9133.77
84.4417,-33.7911,6.8595,-9134.93
84.4649,-33.806,6.84967,-9135.6
84.4889,-33.8156,6.83956,-9138.41
84.5134,-33.8228,6.8288,-9135.42
84.5384,-33.8252,6.81774,-9133.98
84.5633,-33.8276,6.80612,-9129.39
84.5879,-33.8298,6.7942,-9130.74
84.612,-33.8324,6.78052,-9131.52
84.6355,-33.8359,6.76811,-9138.33
84.6584,-33.8405,6.75448,-9142.11
84.6808,-33.8496,6.74048,-9144.79
84.7039,-33.8616,6.72453,-9143.21
84.7284,-33.8736,6.709,-9144.09
84.7524,-33.8818,6.69246,-9144.46
84.7756,-33.8874,6.67493,-9142.25
84.7978,-33.8931,6.6574,-9140.03
84.819,-33.9006,6.6402,-9141.46
84.8394,-33.9084,6.62242,-9145.4
84.859,-33.9162,6.60484,-9149.1
84.878,-33.925,6.59121,-9151.58
84.8967,-33.9364,6.58072,-9153.2
84.9154,-33.9478,6.58562,-9154.05
84.9341,-33.9573,6.59472,-9155.4
84.9525,-33.9667,6.60253,-9156.19
84.9708,-33.9788,6.61108,-9158.49
84.9891,-33.9924,6.61915,-9163.12
85.0076,-34.0084,6.62647,-9167.1
85.0265,-34.0251,6.63316,-9170.21
85.0457,-34.0422,6.63971,-9170.4
85.0653,-34.0572,6.64509,-9170.4
85.0851,-34.0683,6.66104,-9168.21
85.1047,-34.078,6.67796,-9165.78
85.1238,-34.0898,6.69474,-9166.77
85.1426,-34.1022,6.71265,-9169.28
85.1614,-34.1141,6.73038,-9176.31
85.1801,-34.1246,6.74838,-9180.38
85.1989,-34.1347,6.76576,-9178.18
85.2178,-34.1457,6.78398,-9176.1
85.237,-34.1544,6.80207,-9174.83
85.2562,-34.1561,6.82088,-9174.58
85.2751,-34.1521,6.84028,-9174.19
85.2936,-34.1468,6.85936,-9173.65
85.3121,-34.1416,6.87924,-9174.49
85.3308,-34.1359,6.89912,-9178.61
85.3498,-34.1277,6.91885,-9181.35
85.3692,-34.118,6.93947,-9180.62
85.3892,-34.1095,6.96027,-9180.24
85.41,-34.0987,6.97998,-9179.44
85.4314,-34.0833,7.00121,-9177.92
85.4533,-34.0618,7.0217,-9175.85
85.4753,-34.036,7.043,-9172.29
85.4971,-34.0076,7.06487,-9170.29
85.5189,-33.9792,7.08701,-9170.84
85.5403,-33.9496,7.10931,-9173.25
85.5614,-33.917,7.12955,-9176.78
85.5821,-33.8868,7.14916,-9179.22
85.6024,-33.8583,7.16722,-9179.44
85.6224,-33.8299,7.18374,-9180.21
85.6419,-33.8019,7.19932,-9182.99
85.6608,-33.7721,7.21328,-9185.18
85.6791,-33.7424,7.22694,-9185.92
85.6968,-33.7142,7.23825,-9188.28
85.714,-33.6863,7.2485,-9190.17
85.731,-33.6591,7.25762,-9192.49
85.7477,-33.6318,7.26562,-9193.77
85.7645,-33.6044,7.27205,-9194.69
85.7813,-33.5768,7.27838,-9194.35
85.7984,-33.5484,7.28321,-9195.79
85.816,-33.519,7.28747,-9196.5
85.8343,-33.4838,7.29017,-9197.89
85.8533,-33.4462,7.29252,-9197.86
85.8733,-33.4052,7.29516,-9197.13
85.8943,-33.3614,7.29855,-9196.03
85.9165,-33.3145,7.30365,-9198.55
85.9398,-33.2648,7.32243,-9200.48
85.9644,-33.2123,7.35031,-9204.47
85.9904,-33.1573,7.37937,-9206.67
86.0223,-33.1028,7.40952,-9207.85
86.0565,-33.0472,7.44215,-9209.29
86.092,-32.9894,7.47485,-9210.61
86.1285,-32.9307,7.50855,-9211.67
86.1655,-32.8711,7.54047,-9210.6
86.2029,-32.8107,7.57087,-9212.15
86.2402,-32.7522,7.59882,-9214.04
86.277,-32.6947,7.62139,-9214.8
86.313,-32.6399,7.64022,-9217.5
86.3479,-32.5902,7.65644,-9218.78
86.3814,-32.5436,7.66977,-9222.42
86.4134,-32.5013,7.68101,-9224.6
86.4438,-32.4617,7.68951,-9227.16
86.4724,-32.4253,7.695,-9227.59
86.4991,-32.3909,7.69843,-9230.13
86.5242,-32.3597,7.69937,-9231.29
86.5475,-32.3395,7.6991,-9232.21
86.5692,-32.3486,7.69624,-9233.87
86.5894,-32.3596,7.69166,-9235.89
86.6086,-32.3724,7.68658,-9238.85
86.6267,-32.387,7.67992,-9240.48
86.6442,-32.4049,7.67125,-9241.74
86.6613,-32.4242,7.65981,-9245.46
86.6782,-32.4436,7.64545,-9250.42
86.6949,-32.4641,7.628,-9251.13
86.7115,-32.4866,7.60671,-9251.93
86.7286,-32.5112,7.58335,-9254.54
86.7499,-32.5348,7.5656,-9255.45
86.7713,-32.5601,7.54995,-9256.47
86.7927,-32.5859,7.53171,-9257.59
86.8139,-32.6134,7.51176,-9257.74
86.835,-32.6416,7.49166,-9258.87
86.8556,-32.6723,7.47055,-9260.25
86.8758,-32.7041,7.44677,-9262.24
86.8955,-32.7387,7.42073,-9264.83
86.9148,-32.7757,7.39284,-9267.45
86.9338,-32.8141,7.36346,-9269.93
86.9525,-32.8556,7.33259,-9271.4
86.9711,-32.8976,7.29995,-9273.37
86.9898,-32.9396,7.26499,-9275.65
87.0088,-32.981,7.22948,-9275.91
87.0281,-33.0204,7.1931,-9275.13
87.048,-33.059,7.15601,-9275.21
87.0685,-33.0962,7.11819,-9276.52
87.0899,-33.132,7.08011,-9278.1
87.1122,-33.1664,7.04077,-9279.03
87.1355,-33.2013,7.00199,-9279.71
87.1599,-33.235,6.96371,-9280.56
87.1853,-33.2683,6.92602,-9279.74
87.2117,-33.2982,6.88951,-9279.53
87.2385,-33.3275,6.85511,-9278.62
87.2657,-33.3557,6.82103,-9277.52
87.2927,-33.3841,6.78857,-9278.31
87.3192,-33.4119,6.75562,-9281.67
87.3451,-33.4367,6.72406,-9283.74
87.3699,-33.4593,6.69226,-9284.13
87.3936,-33.4806,6.6596,-9283.99
87.4158,-33.502,6.62714,-9286.07
87.4366,-33.5229,6.59333,-9289.3
87.4557,-33.5439,6.559,-9294.16
87.4734,-33.5659,6.52338,-9297.3
87.4895,-33.5911,6.48635,-9301.03
87.5042,-33.6193,6.44854,-9302.47
87.5174,-33.6492,6.41058,-9303.73
87.529,-33.6805,6.37246,-9305.46
87.5387,-33.7129,6.33408,-9305.78
87.5466,-33.7469,6.29664,-9307.72
87.5528,-33.7893,6.25981,-9309.63
87.5573,-33.8332,6.25061,-9311.83
87.5603,-33.8821,6.25,-9312.67
87.5619,-33.9324,6.24529,-9316.17
87.5624,-33.9862,6.23846,-9317.03
87.5625,-34.04,6.22867,-9318.63
87.5624,-34.0948,6.21677,-9322.25
87.563,-34.1495,6.20274,-9324.79
87.5649,-34.2047,6.18714,-9326.78
87.569,-34.2593,6.16979,-9329.47
87.5757,-34.3102,6.15164,-9330.03
87.5853,-34.3579,6.1343,-9330.2
87.598,-34.402,6.11696,-9328.45
87.6136,-34.4399,6.09978,-9327.42
87.6319,-34.4728,6.08354,-9325.88
87.6524,-34.5019,6.06745,-9326.1
87.6744,-34.5285,6.05272,-9327.07
87.6975,-34.555,6.03834,-9328.07
87.721,-34.5806,6.02507,-9329.1
87.7441,-34.6054,6.01183,-9330.71
87.7661,-34.6301,5.99947,-9330.65
87.7864,-34.6543,5.98709,-9330.6
87.8044,-34.6779,5.9747,-9329.04
87.8197,-34.7022,5.96206,-9329.94
87.832,-34.7266,5.94925,-9331.39
87.8413,-34.7532,5.93565,-9333.75
87.8476,-34.781,5.92105,-9334.7
87.8513,-34.81,5.90618,-9336.59
87.8527,-34.8392,5.89005,-9337.64
87.8521,-34.867,5.88712,-9337.06
87.8498,-34.8953,5.8921,-9338.12
87.8462,-34.9223,5.89689,-9338.57
87.8415,-34.9482,5.90189,-9339.6
87.836,-34.9737,5.90699,-9341.11
87.83,-34.9974,5.91269,-9341.09
87.8237,-35.0204,5.91735,-9340.91
87.8172,-35.0421,5.92179,-9340.67
87.8106,-35.0628,5.92684,-9342.13
87.8038,-35.0814,5.93228,-9342.32
87.7968,-35.1002,5.9379,-9343.38
87.7895,-35.1185,5.94281,-9343.68
87.782,-35.1363,5.94803,-9345.17
87.7742,-35.1531,5.95426,-9346.1
87.766,-35.1688,5.96042,-9346.14
87.7687,-35.1858,5.9671,-9347.32
87.7775,-35.203,5.97453,-9349.79
87.784,-35.22,5.98174,-9352.68
87.7882,-35.2374,5.99008,-9354.3
87.7903,-35.2562,5.99857,-9355.97
87.7905,-35.2754,6.00801,-9358.6
87.7889,-35.2948,6.01775,-9359.89
87.7859,-35.3136,6.02816,-9361.91
87.7819,-35.3331,6.03913,-9363.83
87.7773,-35.3528,6.04994,-9364.06
87.7728,-35.3721,6.06177,-9364.3
87.7689,-35.3912,6.07244,-9366.42
87.7661,-35.4096,6.08408,-9364.21
87.765,-35.4253,6.09549,-9364.04
87.766,-35.4413,6.10766,-9363.89
87.7692,-35.4534,6.12052,-9361.91
87.7747,-35.4651,6.13325,-9360.65
87.7825,-35.4742,6.1471,-9359.74
87.7924,-35.481,6.16161,-9358.78
87.8041,-35.4866,6.17652,-9358.81
87.8171,-35.4916,6.19272,-9357.85
87.831,-35.497,6.2086,-9358.6
87.8453,-35.502,6.22618,-9358.68
87.8595,-35.5074,6.24456,-9360.03
87.8731,-35.5138,6.26351,-9359.17
87.8858,-35.522,6.28427,-9359.76
87.897,-35.5309,6.30576,-9359.56
87.9066,-35.5396,6.32803,-9359.13
87.9142,-35.5486,6.35529,-9357.78
87.9198,-35.5575,6.38243,-9356.4
87.9232,-35.568,6.40961,-9354.63
87.9246,-35.5797,6.43604,-9354.04
87.9242,-35.5914,6.46224,-9354.96
87.9223,-35.6039,6.48765,-9355.2
87.9193,-35.6165,6.51176,-9354.38
87.9154,-35.6312,6.53524,-9353.96
87.911,-35.6452,6.5592,-9353.96
87.9063,-35.6596,6.58114,-9354.94
87.9017,-35.673,6.60271,-9356.17
87.8973,-35.6892,6.62311,-9356.79
87.8937,-35.7041,6.64312,-9357.42
87.8909,-35.7199,6.66145,-9358.27
87.8891,-35.7328,6.67975,-9357.7
87.8882,-35.7475,6.69641,-9356.06
87.8882,-35.7584,6.71313,-9356.03
87.889,-35.7706,6.72828,-9354.3
87.8904,-35.7793,6.74314,-9355.34
87.8922,-35.7885,6.7586,-9353.23
87.8943,-35.7962,6.77095,-9353.68
87.8966,-35.8044,6.78295,-9352.23
87.8988,-35.8114,6.7944,-9352.47
87.9009,-35.8172,6.80532,-9350.32
87.9025,-35.8241,6.81626,-9352.23
87.9038,-35.8303,6.82612,-9349.56
87.9047,-35.8332,6.83569,-9349.97
87.905,-35.8386,6.84644,-9349.31
87.9046,-35.8427,6.85662,-9346.81
87.9035,-35.8481,6.86689,-9348.89
87.9018,-35.8547,6.87701,-9348.99
87.8995,-35.8613,6.88646,-9349.71
87.8969,-35.8684,6.89602,-9348.99
87.8939,-35.8789,6.90516,-9349.17
87.8907,-35.8892,6.91295,-9348
87.8873,-35.8988,6.92106,-9348.48
87.8841,-35.9104,6.92799,-9348.96
87.8833,-35.9223,6.93474,-9347.26
87.8826,-35.9354,6.93888,-9347.57
87.882,-35.9488,6.94334,-9348.28
87.8816,-35.9624,6.94741,-9347.53
87.8815,-35.9777,6.95064,-9346.73
87.8816,-35.9932,6.95326,-9347.49
87.882,-36.0102,6.95577,-9347.57
87.8826,-36.0265,6.95776,-9347.67
87.8836,-36.0463,6.95883,-9348.23
87.8847,-36.0666,6.95894,-9348.06
87.886,-36.0852,6.96005,-9348.89
87.8872,-36.1056,6.96025,-9349.84
87.8882,-36.1256,6.96034,-9348.46
87.8893,-36.1443,6.95911,-9350.44
87.8903,-36.1649,6.9591,-9351.94
87.8911,-36.1833,6.95842,-9351.9
87.8921,-36.2014,6.95703,-9352.92
87.8931,-36.221,6.95559,-9355.18
87.8944,-36.2383,6.9547,-9353.81
87.8961,-36.2528,6.95348,-9354.42
87.8983,-36.2683,6.95223,-9354.57
87.9009,-36.2817,6.95122,-9353.91
87.9042,-36.2921,6.95029,-9354.31
87.908,-36.3033,6.94867,-9355.81
87.9124,-36.3114,6.94686,-9354.1
87.9173,-36.3199,6.94473,-9355.44
87.9227,-36.3268,6.94142,-9356.63
87.9282,-36.335,6.9375,-9356.32
87.934,-36.3419,6.93329,-9357.91
87.9399,-36.3509,6.92797,-9358.09
87.9457,-36.3586,6.92095,-9359.54
87.9513,-36.3657,6.91423,-9357.63
87.9565,-36.3729,6.90689,-9357.89
87.9611,-36.3789,6.89895,-9355.24
87.9649,-36.382,6.8906,-9355.44
87.9677,-36.3868,6.88259,-9354.96
87.9694,-36.3898,6.87388,-9354.55
87.9704,-36.3927,6.86488,-9354.94
87.971,-36.3958,6.85769,-9356.56
87.9714,-36.3958,6.84996,-9356.22
87.9718,-36.3967,6.84176,-9357.28
87.9722,-36.3965,6.83518,-9357.23
87.973,-36.3945,6.82776,-9359.21
87.9741,-36.393,6.82119,-9361.1
87.9758,-36.3883,6.81499,-9361.98
87.9782,-36.3804,6.80847,-9363.38
87.981,-36.3722,6.80293,-9363.38
87.9841,-36.3609,6.79685,-9363.87
87.9873,-36.3476,6.79151,-9367.21
87.9905,-36.3307,6.78664,-9367.94
87.9936,-36.3151,6.78101,-9369.31
87.9965,-36.3001,6.77596,-9370.75
87.9991,-36.2838,6.77167,-9370.51
88.0013,-36.2676,6.76671,-9371.43
88.0027,-36.2504,6.76199,-9369.78
88.0032,-36.2326,6.75772,-9370.94
88.0023,-36.2147,6.75385,-9369.65
88.0002,-36.1964,6.75206,-9368.21
87.9965,-36.1779,6.74799,-9369.59
87.9913,-36.159,6.74664,-9368.98
87.9845,-36.1414,6.74365,-9370.17
87.9765,-36.1228,6.74743,-9369.3
87.9675,-36.1073,6.75245,-9371.49
87.9575,-36.0881,6.7557,-9370.22
87.947,-36.0695,6.7621,-9371.2
87.9361,-36.0519,6.76621,-9369.85
87.925,-36.0307,6.77162,-9369.43
87.9137,-36.0096,6.77845,-9369.3
87.9022,-35.9891,6.78308,-9367.25
87.891,-35.9666,6.78974,-9369.94
87.88,-35.9467,6.79449,-9369.94
87.8693,-35.9249,6.7977,-9368.39
87.859,-35.9044,6.80439,-9370.1
87.8489,-35.8834,6.807,-9368.13
87.839,-35.864,6.8094,-9367.45
87.8292,-35.8434,6.81319,-9367.84
87.8192,-35.8257,6.81358,-9366.46
87.8091,-35.8086,6.81522,-9367.94
87.7989,-35.7934,6.81532,-9366.42
87.7886,-35.7774,6.81375,-9364.26
87.7779,-35.7627,6.81354,-9363.1
87.7667,-35.7488,6.81117,-9361.51
87.7549,-35.735,6.80874,-9359.99
87.7427,-35.7223,6.8075,-9358.94
87.7299,-35.7096,6.80438,-9359.42
87.7165,-35.6984,6.80115,-9358.78
87.7029,-35.6903,6.7977,-9359.09
87.6893,-35.6822,6.79403,-9359.5
87.6756,-35.6751,6.79118,-9359.54
87.6621,-35.6676,6.78738,-9359.41
87.649,-35.6613,6.78357,-9359.62
87.6361,-35.6558,6.78034,-9359.09
87.6236,-35.6477,6.77673,-9359.39
87.6113,-35.6399,6.77405,-9359.46
87.6024,-35.6328,6.77178,-9360.59
87.5963,-35.6251,6.76875,-9361.67
87.5906,-35.6172,6.76627,-9362.46
87.585,-35.6101,6.76469,-9362.86
87.5796,-35.6022,6.76291,-9364.28
87.5745,-35.5942,6.76273,-9364.81
87.5696,-35.5863,6.76122,-9365.28
87.5648,-35.5789,6.76052,-9365.74
87.5602,-35.5696,6.76037,-9365.56
87.5556,-35.5612,6.76045,-9365.74
87.5512,-35.5512,6.76013,-9364.42
87.5468,-35.5413,6.75966,-9364.04
87.5424,-35.5296,6.75904,-9363.18
87.5382,-35.517,6.75788,-9362.3
87.534,-35.5039,6.75725,-9361.78
87.5298,-35.4897,6.75617,-9361.78
87.5257,-35.4751,6.75375,-9362.74
87.5216,-35.461,6.75118,-9362.91
87.5177,-35.4458,6.74903,-9362.99
87.5138,-35.4308,6.74577,-9364.56
87.5099,-35.4145,6.7424,-9364.39
87.506,-35.3989,6.73889,-9365.48
87.502,-35.3822,6.73413,-9366.01
87.4977,-35.3648,6.72971,-9367.15
87.4932,-35.3476,6.72488,-9367.99
87.4885,-35.3282,6.71793,-9368.8
87.4834,-35.3116,6.71134,-9370.13
87.4782,-35.2929,6.70488,-9371
87.4729,-35.2744,6.69852,-9372.56
87.4674,-35.2551,6.69167,-9372.69
87.462,-35.2353,6.6838,-9372.89
87.4566,-35.2171,6.67582,-9373.95
87.4515,-35.1985,6.6683,-9374.66
87.4465,-35.1793,6.66098,-9375.68
87.4415,-35.1591,6.65252,-9375.36
87.4363,-35.141,6.64383,-9375.78
87.4307,-35.1232,6.63506,-9376.49
87.4246,-35.1051,6.62544,-9376.71
87.4177,-35.0874,6.61724,-9377.37
87.4097,-35.0699,6.60888,-9378.33
87.4006,-35.0541,6.59939,-9378.92
87.3903,-35.0377,6.58981,-9378.12
87.3786,-35.0209,6.5806,-9378.1
87.3654,-35.0041,6.57218,-9377.9
87.3508,-34.986,6.56467,-9377.6
87.3347,-34.9699,6.55686,-9376.86
87.3173,-34.9532,6.54911,-9376.49
87.2986,-34.9382,6.54174,-9378.39
87.2789,-34.9251,6.53475,-9377.21
87.2585,-34.913,6.52744,-9378.45
87.2379,-34.901,6.52013,-9378.21
87.2172,-34.888,6.51222,-9376.94
87.1968,-34.8749,6.50367,-9376.03
87.1768,-34.8613,6.49508,-9375.7
87.1577,-34.8464,6.48509,-9374.97
87.1394,-34.8314,6.47502,-9374.85
87.1222,-34.8148,6.46395,-9374.85
87.1063,-34.7979,6.45227,-9374.48
87.0916,-34.7806,6.4405,-9373.81
87.0782,-34.7627,6.4283,-9373.48
87.0659,-34.7429,6.41589,-9373.4
87.0546,-34.7223,6.40335,-9372.85
87.044,-34.7016,6.39105,-9372.57
87.034,-34.6781,6.37839,-9371.1
87.0245,-34.6541,6.36635,-9371.43
87.015,-34.629,6.35459,-9369.43
87.0054,-34.6012,6.34277,-9369.6
86.9953,-34.5746,6.33105,-9368.41
86.9848,-34.546,6.31973,-9368.33
86.9735,-34.5178,6.30819,-9368.8
86.9613,-34.4907,6.2966,-9367.42
86.9485,-34.462,6.28449,-9367.46
86.9347,-34.4342,6.27278,-9367.6
86.92,-34.4056,6.26176,-9364.75
86.9044,-34.3759,6.24969,-9364.71
86.8879,-34.3466,6.23741,-9362.56
86.8704,-34.3163,6.22462,-9363.26
86.852,-34.2862,6.21188,-9362.38
86.8327,-34.2575,6.19891,-9361.67
86.8127,-34.2281,6.18554,-9361.1
86.7921,-34.2008,6.17092,-9362.24
86.771,-34.173,6.15567,-9360.82
86.7494,-34.1453,6.13947,-9360.41
86.7271,-34.1187,6.12291,-9358.13
86.7043,-34.0905,6.10587,-9358.42
86.6809,-34.0618,6.08798,-9357.85
86.6567,-34.0353,6.06995,-9356.18
86.632,-34.0087,6.05131,-9357.32
86.6069,-33.9821,6.0329,-9357.97
86.5813,-33.955,6.01414,-9356.75
86.5555,-33.9288,5.99557,-9355.61
86.5294,-33.902,5.97714,-9355.6
86.5028,-33.8732,5.95925,-9353.86
86.4759,-33.845,5.94206,-9353.43
